/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_075.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_075.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_075.jpg,-0.01886792,1,0,30.19028
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_142.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_142.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_142.jpg,-0.01886792,1,0,30.1903
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_210.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_210.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_210.jpg,-0.01886792,1,0,30.19029
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_277.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_277.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_277.jpg,-0.01886792,1,0,30.19031
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_346.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_346.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_346.jpg,-0.01886792,1,0,30.19029
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_416.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_416.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_416.jpg,-0.01886792,1,0,30.19029
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_485.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_485.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_485.jpg,-0.01886792,1,0,30.19029
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_554.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_554.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_554.jpg,-0.01886792,1,0,30.19029
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_621.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_621.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_621.jpg,-0.01886792,1,0,30.19025
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_690.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_690.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_690.jpg,-0.01886792,1,0,30.1903
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_758.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_758.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_758.jpg,-0.01886792,1,0,30.19027
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_827.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_827.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_827.jpg,-0.01886792,1,0,30.19038
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_894.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_894.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_894.jpg,-0.01886792,1,0,30.19028
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_41_961.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_41_961.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_41_961.jpg,-0.01886792,1,0,30.1903
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_42_030.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_42_030.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_42_030.jpg,-0.01886792,1,0,30.1903
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_42_097.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_42_097.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_42_097.jpg,-0.01886792,1,0,30.19028
/home/roma/Documents/SDCE/Data_Sim1/short/IMG/center_2019_05_23_21_40_42_166.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/left_2019_05_23_21_40_42_166.jpg,/home/roma/Documents/SDCE/Data_Sim1/short/IMG/right_2019_05_23_21_40_42_166.jpg,-0.01886792,1,0,30.19029
